"Timestamp","De Gea","Maguire","Lindelof","Shaw","Williams","Wan-Bissaka","Matic","Fred","Bruno","Martial","James","Bailly (optional)","McTominay (optional)","Ighalo (optional)","Team Performance","Final Result","Ole","Man City","Did the ref do a good job?"
"2020/03/10 7:49:40 AM GMT+2","7","8","8","9","7","9","7","10","9","8","6","7","7","7","9","10","9","5","Yes"
"2020/03/10 7:49:49 AM GMT+2","8","8","9","8","8","10","9","9","9","9","7","8","10","9","9","10","10","6","No"
"2020/03/10 7:51:34 AM GMT+2","8","8","8","7","6","9","7","7","7","8","7","7","7","","10","10","9","4","No"
"2020/03/10 7:53:32 AM GMT+2","8","8","7","7","7","9","9","10","9","9","8","","","","10","10","10","3","No"
"2020/03/10 7:54:16 AM GMT+2","8","9","7","8","7","10","8","9","9","8","8","","7","7","10","10","10","4","No"
"2020/03/10 7:57:48 AM GMT+2","8","9","7","9","9","10","8","7","9","9","9","4","6","6","9","10","10","1","No"
"2020/03/10 7:58:12 AM GMT+2","8","8","9","9","7","10","10","10","8","9","7","7","9","8","9","9","9","4","No"
"2020/03/10 7:58:27 AM GMT+2","8","9","8","9","8","10","8","8","9","8","7","6","8","9","9","10","10","3","Yes"
"2020/03/10 7:59:19 AM GMT+2","7","7","6","8","7","10","9","8","8","8","6","6","8","9","9","9","10","1","No"
"2020/03/10 8:03:41 AM GMT+2","10","10","10","10","8","10","10","10","10","10","8","8","10","10","10","10","10","5","No"
"2020/03/10 8:04:43 AM GMT+2","8","10","8","9","7","10","10","9","7","8","6","6","8","10","10","10","9","1","No"
"2020/03/10 8:05:48 AM GMT+2","8","9","9","8","7","10","9","9","10","8","7","7","8","10","10","10","10","1","No"
"2020/03/10 8:06:01 AM GMT+2","7","7","8","7","7","9","8","9","9","8","7","7","8","7","8","9","9","7","No"
"2020/03/10 8:06:30 AM GMT+2","8","7","8","8","7","9","8","9","8","9","8","7","8","8","8","10","9","6","No"
"2020/03/10 8:06:32 AM GMT+2","7","8","8","8","8","9","7","8","9","9","8","8","9","8","9","9","9","1","Yes"
"2020/03/10 8:07:05 AM GMT+2","8","8","8","10","6","10","10","9","8","9","8","9","9","8","10","10","10","6","No"
"2020/03/10 8:07:20 AM GMT+2","8","8","8","9","7","10","8","9","7","9","7","6","8","8","9","10","9","6","No"
"2020/03/10 8:08:54 AM GMT+2","8","8","8","8","7","9","8","8","9","8","7","7","7","7","8","8","9","3","Yes"
"2020/03/10 8:09:15 AM GMT+2","7","8","7","7","6","10","8","9","8","7","7","","8","7","10","10","9","5","No"
"2020/03/10 8:09:24 AM GMT+2","8","9","9","8","8","10","9","10","10","9","8","8","9","9","10","10","10","7","No"
"2020/03/10 8:09:37 AM GMT+2","8","9","7","9","6","10","9","10","10","6","7","7","8","9","9","10","10","3","No"
"2020/03/10 8:09:49 AM GMT+2","8","9","7","10","6","10","8","9","9","9","9","","9","","10","10","10","4","No"
"2020/03/10 8:10:48 AM GMT+2","7","7","7","8","6","9","7","7","8","8","7","6","7","7","8","9","9","7","No"
"2020/03/10 8:12:45 AM GMT+2","9","10","10","10","10","10","10","10","10","10","9","10","10","10","10","10","10","5","No"
"2020/03/10 8:13:41 AM GMT+2","8","8","9","9","8","10","8","8","9","9","9","7","8","8","8","7","9","6","No"
"2020/03/10 8:13:49 AM GMT+2","8","8","8","9","7","10","8","9","10","10","9","8","9","8","10","10","10","7","No"
"2020/03/10 8:15:26 AM GMT+2","9","9","8","9","7","10","8","9","9","9","8","7","8","8","9","10","8","7","No"
"2020/03/10 8:15:52 AM GMT+2","7","7","7","8","6","9","7","7","7","7","7","6","7","7","8","8","8","4","No"
"2020/03/10 8:16:50 AM GMT+2","8","8","9","8","7","10","8","8","9","9","7","7","9","9","10","10","9","6","No"
"2020/03/10 8:17:05 AM GMT+2","7","7","6","7","7","10","7","9","8","7","7","7","7","7","10","10","10","2","Yes"
"2020/03/10 8:21:23 AM GMT+2","8","9","8","9","7","10","7","9","9","8","7","6","8","7","9","10","9","4","No"
"2020/03/10 8:21:40 AM GMT+2","8","7","8","8","8","9","9","9","9","9","8","","","","8","9","9","6","No"
"2020/03/10 8:22:39 AM GMT+2","6","8","6","8","8","10","8","8","10","8","5","","","","8","10","8","4","Yes"
"2020/03/10 8:23:42 AM GMT+2","10","7","10","8","7","10","8","9","10","8","8","7","9","9","10","10","10","7","No"
"2020/03/10 8:24:30 AM GMT+2","9","9","9","9","9","10","10","9","9","10","8","7","10","10","10","10","10","3","No"
"2020/03/10 8:25:00 AM GMT+2","7","8","8","9","7","9","8","9","9","9","8","8","8","8","9","9","9","5","No"
"2020/03/10 8:25:20 AM GMT+2","6","8","6","7","6","10","7","8","8","8","8","6","7","7","9","9","10","6","No"
"2020/03/10 8:25:51 AM GMT+2","9","9","9","10","8","10","10","10","10","10","9","8","10","10","10","10","10","3","No"
"2020/03/10 8:27:26 AM GMT+2","7","9","8","9","8","10","10","10","10","10","8","","10","10","10","10","10","4","No"
"2020/03/10 8:27:52 AM GMT+2","8","7","8","9","8","10","8","9","8","9","8","8","9","9","9","8","10","3","No"
"2020/03/10 8:28:06 AM GMT+2","8","9","7","8","7","10","9","9","9","9","9","7","8","8","10","9","9","5","No"
"2020/03/10 8:28:44 AM GMT+2","8","7","8","9","6","10","9","9","9","7","7","","8","","10","10","9","2","No"
"2020/03/10 8:29:18 AM GMT+2","8","8","8","8","7","9","7","8","9","8","8","8","10","10","8","8","9","8","No"
"2020/03/10 8:30:26 AM GMT+2","8","8","8","8","7","9","8","8","8","8","8","8","9","9","8","8","8","5","No"
"2020/03/10 8:32:37 AM GMT+2","9","8","9","8","7","10","10","9","10","9","8","7","9","8","10","9","9","5","No"
"2020/03/10 8:36:31 AM GMT+2","8","7","7","7","7","9","8","9","8","8","7","7","7","7","8","9","8","4","No"
"2020/03/10 8:38:39 AM GMT+2","8","9","7","8","9","10","10","10","10","10","5","4","9","6","10","10","10","1","No"
"2020/03/10 8:39:49 AM GMT+2","5","7","6","7","5","10","6","7","5","7","4","4","5","5","8","10","10","3","No"
"2020/03/10 8:41:28 AM GMT+2","7","8","7","10","6","8","10","10","8","7","8","","10","10","9","10","10","5","No"
"2020/03/10 8:44:29 AM GMT+2","7","8","7","7","7","10","8","8","7","9","6","7","8","7","9","10","9","4","No"
"2020/03/10 8:45:41 AM GMT+2","7","8","7","9","7","9","9","10","8","8","7","7","7","8","10","10","10","5","No"
"2020/03/10 8:47:41 AM GMT+2","7","8","8","8","7","9","9","9","9","8","7","7","10","7","8","10","5","5","No"
"2020/03/10 8:49:48 AM GMT+2","9","10","8","10","9","10","10","10","10","9","7","","8","8","9","10","10","6",""
"2020/03/10 8:50:23 AM GMT+2","8","9","7","9","6","10","10","9","9","7","7","7","8","8","8","10","10","4","No"
"2020/03/10 8:51:02 AM GMT+2","7","7","7","8","8","10","7","8","8","7","7","","10","10","10","10","9","5",""
"2020/03/10 8:52:55 AM GMT+2","7","7","8","7","6","8","7","7","9","8","7","6","7","10","9","10","9","2","No"
"2020/03/10 8:54:20 AM GMT+2","8","9","8","8","7","9","7","9","8","8","7","7","8","8","9","10","9","5","No"
"2020/03/10 8:55:20 AM GMT+2","10","10","10","10","8","10","9","10","10","10","8","8","10","10","10","10","10","6","No"
"2020/03/10 8:55:56 AM GMT+2","9","9","9","9","9","10","8","9","9","9","8","9","10","9","10","10","10","4","No"
"2020/03/10 8:56:58 AM GMT+2","8","9","7","9","7","10","8","9","8","8","7","8","8","7","9","9","10","6","No"
"2020/03/10 8:57:32 AM GMT+2","9","8","7","6","6","10","8","10","10","9","7","7","8","9","10","8","9","5","No"
"2020/03/10 8:58:38 AM GMT+2","7","8","7","8","7","9","8","9","8","7","6","6","7","8","9","10","10","1","No"
"2020/03/10 8:58:58 AM GMT+2","8","8","7","9","7","10","9","10","9","9","8","8","8","7","9","10","9","4","No"
"2020/03/10 8:59:21 AM GMT+2","9","7","8","9","7","10","10","10","9","8","8","9","10","10","9","10","9","3","No"
"2020/03/10 9:01:22 AM GMT+2","8","10","9","10","8","10","8","9","9","9","9","","10","","9","10","10","5","No"
"2020/03/10 9:02:52 AM GMT+2","8","9","9","9","8","10","9","10","10","9","8","7","8","8","10","8","10","8","Yes"
"2020/03/10 9:07:56 AM GMT+2","7","8","7","8","7","9","9","8","9","8","7","7","8","7","8","8","8","5","Yes"
"2020/03/10 9:08:05 AM GMT+2","9","9","8","8","7","10","9","9","9","8","7","7","8","8","9","10","9","4","No"
"2020/03/10 9:08:50 AM GMT+2","8","8","7","8","8","9","8","8","9","9","7","7","8","8","9","8","9","7","No"
"2020/03/10 9:09:51 AM GMT+2","7","8","9","9","8","9","8","9","8","9","7","7","8","7","10","10","9","1","Yes"
"2020/03/10 9:10:17 AM GMT+2","7","8","8","8","8","9","8","9","9","9","7","","","","9","10","10","7","No"
"2020/03/10 9:11:53 AM GMT+2","10","10","10","10","9","10","9","10","10","10","9","10","10","10","10","10","10","1","No"
"2020/03/10 9:12:18 AM GMT+2","8","8","8","8","7","9","7","9","9","9","8","6","8","8","9","9","9","1","No"
"2020/03/10 9:13:04 AM GMT+2","7","7","7","8","6","9","8","9","7","8","8","7","8","8","9","10","9","5","No"
"2020/03/10 9:18:04 AM GMT+2","7","7","7","8","6","10","6","7","8","8","7","","7","","8","8","7","4","No"
"2020/03/10 9:18:23 AM GMT+2","9","9","9","10","8","10","9","9","9","9","8","8","9","8","9","10","10","5","No"
"2020/03/10 9:19:03 AM GMT+2","9","9","10","10","8","10","10","10","10","10","8","8","10","9","10","10","10","1","No"
"2020/03/10 9:21:02 AM GMT+2","6","7","6","7","7","9","7","7","8","9","7","6","9","8","8","10","9","4","No"
"2020/03/10 9:21:18 AM GMT+2","7","8","8","8","8","9","8","9","8","8","8","7","","8","10","10","10","1",""
"2020/03/10 9:22:20 AM GMT+2","7","7","9","8","8","9","8","9","8","8","8","","","","10","10","10","7","No"
"2020/03/10 9:22:44 AM GMT+2","8","7","7","9","8","10","8","9","9","9","8","7","8","8","10","10","9","7","No"
"2020/03/10 9:23:34 AM GMT+2","10","8","10","9","8","10","9","8","10","10","7","8","10","10","10","10","8","6","No"
"2020/03/10 9:24:00 AM GMT+2","8","7","7","9","8","10","9","10","8","8","8","8","9","8","10","10","10","5","No"
"2020/03/10 9:24:44 AM GMT+2","8","9","8","8","7","9","9","9","9","9","7","7","8","8","10","10","10","3","No"
"2020/03/10 9:27:19 AM GMT+2","9","8","9","8","8","9","8","9","9","8","6","7","8","8","10","10","10","5","No"
"2020/03/10 9:28:23 AM GMT+2","8","8","9","9","7","10","9","9","9","9","8","","10","9","10","9","10","6","No"
"2020/03/10 9:28:45 AM GMT+2","9","10","9","10","9","10","10","10","9","10","9","9","10","10","10","7","10","1","Yes"
"2020/03/10 9:28:59 AM GMT+2","9","9","9","9","8","10","9","10","9","9","8","7","8","7","10","10","10","6","Yes"
"2020/03/10 9:29:22 AM GMT+2","9","10","10","10","8","10","9","10","10","10","8","8","10","9","9","10","10","1","No"
"2020/03/10 9:32:26 AM GMT+2","8","8","8","9","8","10","9","9","8","9","8","7","8","8","10","10","10","3","No"
"2020/03/10 9:34:20 AM GMT+2","9","10","9","9","7","10","9","10","10","9","9","8","9","10","10","10","10","6","No"
"2020/03/10 9:36:46 AM GMT+2","3","9","5","5","6","6","7","8","7","8","2","","","","8","10","10","1","No"
"2020/03/10 9:37:21 AM GMT+2","8","8","8","8","7","10","9","9","9","9","8","7","8","7","8","8","10","4","No"
"2020/03/10 9:38:55 AM GMT+2","6","7","7","8","6","9","8","9","9","7","7","6","7","6","8","9","9","5","No"
"2020/03/10 9:39:52 AM GMT+2","8","9","8","9","7","10","10","10","9","9","6","7","9","7","10","10","10","4","No"
"2020/03/10 9:41:38 AM GMT+2","8","8","8","9","7","10","9","10","10","9","8","7","8","7","10","10","9","3","No"
"2020/03/10 9:42:16 AM GMT+2","9","9","9","10","8","10","9","10","10","10","9","8","9","9","10","10","10","1","No"
"2020/03/10 9:43:09 AM GMT+2","9","9","9","9","7","10","8","10","10","9","8","8","9","9","10","10","10","2","No"
"2020/03/10 9:45:20 AM GMT+2","7","8","8","7","6","9","9","9","8","8","7","","7","","10","10","9","5","No"
"2020/03/10 9:46:21 AM GMT+2","8","9","7","9","6","10","8","10","10","8","8","7","7","7","10","10","10","5","No"
"2020/03/10 9:47:45 AM GMT+2","7","7","7","9","7","9","9","9","9","8","7","6","7","7","9","10","8","4","No"
"2020/03/10 9:49:11 AM GMT+2","7","8","7","8","6","9","10","7","8","8","7","","","","9","10","10","6","Yes"
"2020/03/10 9:52:29 AM GMT+2","8","8","6","9","6","9","9","8","8","8","7","8","8","7","10","10","9","5","No"
"2020/03/10 9:52:30 AM GMT+2","8","9","8","8","7","10","8","9","7","8","7","7","8","10","8","10","10","1","No"
"2020/03/10 9:53:10 AM GMT+2","8","8","8","8","8","10","8","8","9","9","8","8","10","8","10","10","10","1","Yes"
"2020/03/10 9:55:58 AM GMT+2","7","7","7","8","5","9","8","8","9","9","7","","8","8","9","8","9","4","Yes"
"2020/03/10 9:59:03 AM GMT+2","8","8","8","8","8","10","7","7","8","8","7","7","7","8","8","10","9","6","No"
"2020/03/10 9:59:23 AM GMT+2","7","7","7","7","7","10","9","9","8","8","7","6","8","7","8","10","10","4","No"
"2020/03/10 10:00:06 AM GMT+2","6","8","7","8","7","8","7","7","7","8","7","7","10","7","8","10","9","1","No"
"2020/03/10 10:01:26 AM GMT+2","7","7","7","7","7","9","8","9","9","8","6","7","7","7","9","10","9","5","No"
"2020/03/10 10:01:50 AM GMT+2","9","8","9","8","8","9","8","8","9","9","8","7","7","7","9","10","10","7","No"
"2020/03/10 10:01:58 AM GMT+2","7","8","7","8","6","9","8","7","7","7","6","","8","8","9","10","9","5","No"
"2020/03/10 10:02:16 AM GMT+2","7","7","8","8","7","9","8","9","9","8","8","10","10","10","7","8","10","5","No"
"2020/03/10 10:02:29 AM GMT+2","10","9","9","10","9","10","9","9","10","9","7","7","10","9","10","10","10","6","No"
"2020/03/10 10:04:12 AM GMT+2","8","9","9","9","9","10","9","9","10","9","7","8","10","10","9","10","10","4","No"
"2020/03/10 10:05:00 AM GMT+2","7","9","7","9","6","10","7","9","10","10","6","7","10","10","8","10","10","1","Yes"
"2020/03/10 10:05:19 AM GMT+2","7","8","7","7","6","9","8","8","8","7","6","","","","8","8","7","6","No"
"2020/03/10 10:06:08 AM GMT+2","6","7","5","6","5","7","7","8","6","8","1","","5","6","8","10","7","7","No"
"2020/03/10 10:06:18 AM GMT+2","8","8","8","9","8","10","8","8","7","9","6","6","6","5","8","9","9","1","No"
"2020/03/10 10:06:21 AM GMT+2","8","8","9","9","9","10","10","10","9","8","7","","","","10","10","10","6","No"
"2020/03/10 10:07:54 AM GMT+2","7","8","7","9","6","10","7","8","7","6","6","7","7","7","8","10","10","3","No"
"2020/03/10 10:07:57 AM GMT+2","9","10","9","9","8","10","9","10","10","8","8","8","9","9","10","10","10","7","No"
"2020/03/10 10:08:31 AM GMT+2","9","9","8","9","8","10","10","9","10","9","7","8","9","9","10","10","10","7","No"
"2020/03/10 10:08:34 AM GMT+2","8","9","8","8","7","10","8","8","9","9","7","8","8","7","9","10","10","6","No"
"2020/03/10 10:11:50 AM GMT+2","8","8","9","8","8","10","9","9","8","8","8","8","9","9","10","10","10","6","No"
"2020/03/10 10:13:08 AM GMT+2","7","8","8","8","7","10","9","9","8","8","7","6","8","7","10","10","10","1","No"
"2020/03/10 10:15:36 AM GMT+2","8","8","7","8","7","9","7","9","9","9","8","7","8","8","9","10","9","8","No"
"2020/03/10 10:15:55 AM GMT+2","10","8","8","9","8","10","10","10","10","10","8","8","9","10","10","9","10","2","No"
"2020/03/10 10:16:36 AM GMT+2","7","6","8","7","7","10","8","9","9","9","8","6","8","7","9","9","9","5","No"
"2020/03/10 10:16:38 AM GMT+2","8","8","7","8","7","9","8","8","8","8","7","7","8","7","9","9","8","5","No"
"2020/03/10 10:17:53 AM GMT+2","7","9","9","9","8","10","9","9","9","8","6","","","","9","9","10","3","No"
"2020/03/10 10:17:59 AM GMT+2","8","7","8","7","7","10","8","9","10","8","8","7","9","9","10","10","10","3","No"
"2020/03/10 10:20:18 AM GMT+2","7","8","8","8","6","9","8","8","8","8","7","7","7","8","10","9","9","3","No"
"2020/03/10 10:20:24 AM GMT+2","8","9","8","9","7","10","8","10","9","9","8","7","9","8","10","10","10","5","No"
"2020/03/10 10:21:04 AM GMT+2","8","8","7","9","8","9","7","8","9","9","8","6","8","7","8","9","9","5","No"
"2020/03/10 10:21:20 AM GMT+2","9","9","8","10","10","10","8","10","10","9","8","","10","10","10","10","10","1","No"
"2020/03/10 10:21:31 AM GMT+2","9","10","9","10","9","10","9","10","10","9","9","10","10","9","10","10","10","6","No"
"2020/03/10 10:21:49 AM GMT+2","8","8","8","9","7","10","8","7","8","8","7","7","8","8","8","10","8","2","No"
"2020/03/10 10:24:14 AM GMT+2","7","7","8","8","7","9","9","9","8","9","7","6","7","7","9","10","9","3","No"
"2020/03/10 10:24:36 AM GMT+2","8","7","7","7","7","9","7","9","7","8","8","7","8","8","9","9","9","6","No"
"2020/03/10 10:26:59 AM GMT+2","9","8","8","8","7","9","8","10","8","8","8","9","8","9","9","10","8","4","No"
"2020/03/10 10:27:06 AM GMT+2","7","8","8","8","8","9","8","9","9","9","8","7","8","7","10","9","10","5","No"
"2020/03/10 10:28:46 AM GMT+2","8","8","7","9","6","10","9","8","8","8","8","8","8","9","9","10","9","5","No"
"2020/03/10 10:29:44 AM GMT+2","9","8","8","8","6","9","7","8","8","7","7","8","7","6","8","10","9","8","Yes"
"2020/03/10 10:31:45 AM GMT+2","8","7","9","9","8","10","9","10","9","8","7","7","9","9","8","7","8","6","No"
"2020/03/10 10:32:37 AM GMT+2","8","7","7","8","3","10","8","8","7","6","6","6","7","7","8","8","8","3","No"
"2020/03/10 10:32:38 AM GMT+2","6","7","7","7","6","8","7","7","7","8","7","7","7","8","8","8","9","4","No"
"2020/03/10 10:33:16 AM GMT+2","7","8","7","7","7","9","7","7","8","8","7","7","7","6","10","10","8","4","No"
"2020/03/10 10:33:29 AM GMT+2","9","10","10","10","9","10","9","10","10","10","9","8","9","9","10","10","10","7","Yes"
"2020/03/10 10:35:57 AM GMT+2","9","7","7","9","6","9","8","8","9","8","7","8","8","7","8","9","10","4","No"
"2020/03/10 10:36:43 AM GMT+2","8","8","7","8","7","10","7","9","9","9","8","7","8","9","8","10","10","5","No"
"2020/03/10 10:38:53 AM GMT+2","7","8","7","8","7","10","9","9","9","9","7","6","6","7","10","10","9","6","No"
"2020/03/10 10:40:41 AM GMT+2","8","8","8","8","7","9","8","9","8","8","8","8","9","9","8","9","9","6","No"
"2020/03/10 10:41:06 AM GMT+2","10","9","9","9","9","10","8","9","9","9","8","","10","10","9","10","9","3","No"
"2020/03/10 10:43:20 AM GMT+2","7","8","8","8","6","10","8","8","10","9","7","6","8","7","10","10","10","5","No"
"2020/03/10 10:45:23 AM GMT+2","9","10","9","10","9","10","9","10","9","9","9","9","9","9","10","10","10","4","No"
"2020/03/10 10:46:09 AM GMT+2","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","1","No"
"2020/03/10 10:48:16 AM GMT+2","8","9","8","9","7","9","8","9","8","7","7","7","9","8","10","10","10","2","No"
"2020/03/10 10:48:39 AM GMT+2","9","10","10","10","9","10","9","10","10","9","9","9","10","10","10","10","10","6","No"
"2020/03/10 10:49:50 AM GMT+2","7","9","7","8","8","9","8","7","8","7","8","8","8","7","9","9","9","6","No"
"2020/03/10 10:52:04 AM GMT+2","6","8","7","9","7","10","9","9","8","8","7","","","10","10","10","10","5","No"
"2020/03/10 10:55:15 AM GMT+2","8","8","8","9","6","9","8","7","8","8","7","7","7","7","10","10","10","6","No"
"2020/03/10 10:57:00 AM GMT+2","8","8","8","8","9","9","9","9","9","7","7","","","","8","9","9","6","No"
"2020/03/10 10:57:22 AM GMT+2","8","6","9","9","7","10","8","9","9","9","7","6","8","7","9","10","10","6","No"
"2020/03/10 10:59:28 AM GMT+2","8","9","9","9","7","10","9","9","8","9","9","8","8","8","10","10","10","1","No"
"2020/03/10 11:00:59 AM GMT+2","7","6","7","9","8","9","8","8","8","9","7","7","7","7","8","8","10","6","No"
"2020/03/10 11:01:16 AM GMT+2","9","9","8","9","7","10","9","9","8","8","8","9","9","9","9","10","10","7","No"
"2020/03/10 11:03:54 AM GMT+2","7","10","7","9","8","10","9","10","10","8","1","7","8","5","10","10","9","3","Yes"
"2020/03/10 11:06:17 AM GMT+2","8","9","8","9","8","10","9","9","8","9","8","7","9","8","10","10","9","4","No"
"2020/03/10 11:06:36 AM GMT+2","6","7","7","7","7","9","8","7","9","9","6","7","8","7","9","10","9","5","No"
"2020/03/10 11:07:05 AM GMT+2","7","7","6","8","6","9","7","7","8","9","8","","9","8","8","10","8","7","No"
"2020/03/10 11:09:36 AM GMT+2","8","7","7","8","6","9","7","7","8","8","6","7","7","7","8","8","9","5","No"
"2020/03/10 11:10:36 AM GMT+2","8","9","7","8","8","10","8","9","9","10","5","6","8","8","9","9","10","4","Yes"
"2020/03/10 11:13:12 AM GMT+2","7","7","7","8","8","10","7","10","10","10","8","6","8","8","10","10","10","1","No"
"2020/03/10 11:13:17 AM GMT+2","7","8","8","8","8","9","9","9","9","8","7","7","8","8","10","10","10","7","No"
"2020/03/10 11:13:59 AM GMT+2","7","7","8","8","6","10","8","10","10","9","7","8","7","7","9","10","8","6","No"
"2020/03/10 11:15:11 AM GMT+2","8","9","9","9","8","10","10","10","9","9","8","8","9","9","10","10","10","6","No"
"2020/03/10 11:15:40 AM GMT+2","10","10","9","10","9","10","9","10","10","9","9","10","10","10","10","10","10","3","No"
"2020/03/10 11:15:56 AM GMT+2","7","8","8","9","7","10","8","8","8","8","7","6","7","10","8","10","9","6","No"
"2020/03/10 11:17:57 AM GMT+2","10","8","9","10","9","10","9","10","10","8","8","8","10","10","9","9","10","1","No"
"2020/03/10 11:18:30 AM GMT+2","6","7","6","7","5","9","6","6","7","7","6","6","8","6","9","9","10","4","No"
"2020/03/10 11:20:14 AM GMT+2","10","9","9","10","8","10","10","10","10","7","7","7","10","9","10","10","10","1","Yes"
"2020/03/10 11:20:46 AM GMT+2","7","8","7","7","6","9","8","8","8","8","6","","","","8","8","8","6","No"
"2020/03/10 11:20:57 AM GMT+2","8","8","8","10","7","10","8","9","9","9","7","7","8","8","10","10","10","5","No"
"2020/03/10 11:21:37 AM GMT+2","7","8","8","9","6","10","7","8","9","7","7","7","8","8","8","10","9","6","No"
"2020/03/10 11:22:07 AM GMT+2","7","8","7","8","7","9","7","8","9","9","8","7","8","9","9","10","10","7","No"
"2020/03/10 11:22:22 AM GMT+2","6","7","7","7","7","9","7","7","8","8","8","6","7","7","8","10","10","5","No"
"2020/03/10 11:25:04 AM GMT+2","8","7","8","8","6","9","8","8","7","9","8","7","7","7","8","10","9","5","No"
"2020/03/10 11:25:06 AM GMT+2","8","9","9","9","8","10","9","10","8","9","7","8","9","9","10","10","10","7","No"
"2020/03/10 11:27:28 AM GMT+2","7","6","7","8","7","10","9","9","9","9","8","6","8","7","7","10","9","5","No"
"2020/03/10 11:28:41 AM GMT+2","8","9","8","8","7","10","7","9","9","10","7","7","8","8","10","10","10","6","No"
"2020/03/10 11:30:09 AM GMT+2","9","8","8","8","7","9","7","8","9","8","7","","","","10","10","9","6","No"
"2020/03/10 11:32:50 AM GMT+2","6","7","7","7","6","9","7","7","8","7","6","6","7","7","9","9","9","6","No"
"2020/03/10 11:33:36 AM GMT+2","8","7","7","8","7","9","9","9","7","8","7","6","7","7","8","9","9","4","No"
"2020/03/10 11:34:01 AM GMT+2","9","9","9","9","8","10","10","10","9","10","7","10","10","9","10","10","10","3","No"
"2020/03/10 11:35:15 AM GMT+2","8","8","8","8","6","9","8","8","8","7","7","7","8","8","9","8","8","4","No"
"2020/03/10 11:35:18 AM GMT+2","6","8","8","10","7","10","8","9","10","10","7","7","8","7","9","10","10","6","No"
"2020/03/10 11:35:50 AM GMT+2","7","6","8","8","7","9","7","8","8","7","7","6","10","7","8","10","8","4","No"
"2020/03/10 11:37:22 AM GMT+2","8","9","8","9","7","10","8","10","10","9","9","7","10","9","10","10","9","3","No"
"2020/03/10 11:39:45 AM GMT+2","9","9","8","9","8","10","9","9","10","8","7","8","10","10","10","10","10","3","No"
"2020/03/10 11:42:01 AM GMT+2","7","7","8","8","6","9","9","9","9","9","8","7","7","8","10","10","10","2","No"
"2020/03/10 11:42:28 AM GMT+2","7","8","7","7","6","9","8","9","8","8","7","","","","9","9","9","6","No"
"2020/03/10 11:46:07 AM GMT+2","8","9","8","9","7","10","9","10","9","9","9","7","8","8","10","10","10","8","No"
"2020/03/10 11:47:17 AM GMT+2","7","8","8","8","7","9","9","10","9","9","5","8","8","8","9","10","10","3","No"
"2020/03/10 11:48:55 AM GMT+2","8","9","8","9","8","10","8","9","8","8","7","7","8","8","10","10","10","3","No"
"2020/03/10 11:49:46 AM GMT+2","7","8","7","7","6","10","9","9","8","9","8","6","8","7","9","10","10","4","Yes"
"2020/03/10 11:51:48 AM GMT+2","7","8","7","8","4","10","8","9","8","8","7","","","","9","10","10","5","No"
"2020/03/10 11:55:30 AM GMT+2","8","8","8","9","9","10","8","9","10","9","8","","","","10","10","10","1","No"
"2020/03/10 11:55:59 AM GMT+2","9","9","9","9","8","10","9","10","10","9","8","","9","9","10","10","9","5","No"
"2020/03/10 12:01:21 PM GMT+2","8","7","7","6","6","9","7","8","8","8","6","4","7","4","9","10","10","1","No"
"2020/03/10 12:01:45 PM GMT+2","8","8","8","8","7","10","7","7","9","7","6","7","9","8","8","9","6","3","No"
"2020/03/10 12:02:10 PM GMT+2","7","8","8","7","6","10","8","10","9","9","8","","8","","9","10","10","5","No"
"2020/03/10 12:03:32 PM GMT+2","9","7","9","8","7","10","9","10","9","8","7","5","9","9","9","9","8","7","No"
"2020/03/10 12:04:02 PM GMT+2","8","8","8","9","8","10","10","10","10","9","8","7","8","8","10","10","10","1","No"
"2020/03/10 12:05:56 PM GMT+2","6","8","7","8","7","9","8","8","8","7","7","7","7","7","9","9","9","4","Yes"
"2020/03/10 12:07:55 PM GMT+2","7","8","8","10","7","10","10","8","8","9","7","7","8","8","9","10","10","1","No"
"2020/03/10 12:09:06 PM GMT+2","7","7","7","6","6","9","7","6","8","9","7","","10","7","7","8","8","5","No"
"2020/03/10 12:11:11 PM GMT+2","7","9","8","9","8","10","8","10","10","10","9","8","10","8","10","10","10","4","No"
"2020/03/10 12:12:41 PM GMT+2","8","8","8","8","7","10","7","9","10","8","6","8","9","8","10","10","10","1","No"
"2020/03/10 12:13:00 PM GMT+2","6","9","8","7","7","9","8","8","8","7","7","","","","7","9","8","6","No"
"2020/03/10 12:13:58 PM GMT+2","9","9","10","9","9","10","10","10","9","9","8","10","10","10","10","10","10","1","No"
"2020/03/10 12:14:21 PM GMT+2","9","7","8","8","6","10","9","9","8","9","7","","9","9","10","10","9","7","No"
"2020/03/10 12:16:46 PM GMT+2","8","9","8","10","7","10","8","8","10","9","9","","","8","8","8","9","7","Yes"
"2020/03/10 12:18:48 PM GMT+2","8","8","7","8","7","9","8","8","9","7","7","","","","9","10","8","6","No"
"2020/03/10 12:20:28 PM GMT+2","7","9","8","8","6","9","8","9","8","7","7","6","7","7","9","10","10","4","No"
"2020/03/10 12:20:50 PM GMT+2","9","8","8","10","8","10","9","10","10","10","8","8","10","10","9","10","10","1","No"
"2020/03/10 12:22:00 PM GMT+2","8","9","9","9","8","9","9","9","9","8","8","","","","10","10","9","1","No"
"2020/03/10 12:23:55 PM GMT+2","8","7","8","8","7","9","9","9","8","8","6","8","8","9","10","10","8","4","Yes"
